rating,text,text_en,lang,cleaned,tokens,pos_tags,entities,vader,tb,lex_sent,lstm_sent
3,"First week:
Enough sturdy, good fan and cooling capacity for small to medium sized rooms. Not for halls or large rooms. It says 45 litres but I think it's lesser thought of rating a star less for this but didn't do it as it serves the purpose.
Second week:
Leakage problem starts
No option to remove, replace, clean or adjust sides as the option to do so is not available, only rear side is detachable. Final verdict not recommended because of undetachable sides. A good product with major defect.
Third week:
Water leakage stopped automatically, but one drawback with is side pads are not detachable.","First week:
Enough sturdy, good fan and cooling capacity for small to medium sized rooms. Not for halls or large rooms. It says 45 litres but I think it's lesser thought of rating a star less for this but didn't do it as it serves the purpose.
Second week:
Leakage problem starts
No option to remove, replace, clean or adjust sides as the option to do so is not available, only rear side is detachable. Final verdict not recommended because of undetachable sides. A good product with major defect.
Third week:
Water leakage stopped automatically, but one drawback with is side pads are not detachable.",en,first week enough sturdy good fan cooling capacity small medium sized room hall large room say litre think lesser thought rating star less serf purpose second week leakage problem start option remove replace clean adjust side option available rear side detachable final verdict recommended undetachable side good product major defect third week water leakage stopped automatically one drawback side pad detachable,"['first', 'week', 'enough', 'sturdy', 'good', 'fan', 'cooling', 'capacity', 'small', 'medium', 'sized', 'room', 'hall', 'large', 'room', 'say', 'litre', 'think', 'lesser', 'thought', 'rating', 'star', 'less', 'serf', 'purpose', 'second', 'week', 'leakage', 'problem', 'start', 'option', 'remove', 'replace', 'clean', 'adjust', 'side', 'option', 'available', 'rear', 'side', 'detachable', 'final', 'verdict', 'recommended', 'undetachable', 'side', 'good', 'product', 'major', 'defect', 'third', 'week', 'water', 'leakage', 'stopped', 'automatically', 'one', 'drawback', 'side', 'pad', 'detachable']","[('first', 'JJ'), ('week', 'NN'), ('enough', 'RB'), ('sturdy', 'JJ'), ('good', 'JJ'), ('fan', 'NN'), ('cooling', 'VBG'), ('capacity', 'NN'), ('small', 'JJ'), ('medium', 'NN'), ('sized', 'VBN'), ('room', 'NN'), ('hall', 'NN'), ('large', 'JJ'), ('room', 'NN'), ('say', 'VBP'), ('litre', 'JJ'), ('think', 'VBP'), ('lesser', 'JJR'), ('thought', 'NN'), ('rating', 'NN'), ('star', 'NN'), ('less', 'JJR'), ('serf', 'JJ'), ('purpose', 'JJ'), ('second', 'JJ'), ('week', 'NN'), ('leakage', 'NN'), ('problem', 'NN'), ('start', 'NN'), ('option', 'NN'), ('remove', 'VB'), ('replace', 'VB'), ('clean', 'JJ'), ('adjust', 'JJ'), ('side', 'NN'), ('option', 'NN'), ('available', 'JJ'), ('rear', 'JJ'), ('side', 'NN'), ('detachable', 'JJ'), ('final', 'JJ'), ('verdict', 'NN'), ('recommended', 'VBD'), ('undetachable', 'JJ'), ('side', 'NN'), ('good', 'JJ'), ('product', 'NN'), ('major', 'JJ'), ('defect', 'JJ'), ('third', 'JJ'), ('week', 'NN'), ('water', 'NN'), ('leakage', 'NN'), ('stopped', 'VBD'), ('automatically', 'RB'), ('one', 'CD'), ('drawback', 'NN'), ('side', 'NN'), ('pad', 'NN'), ('detachable', 'JJ')]","['FEATURE:cooling', 'FEATURE:leak', 'FEATURE:fan', 'FEATURE:water']",-0.1994,0.1117857142857143,-0.04380714285714285,0.44402262568473816
3,Nice one for medium type rooms cools effectively. Thanks to delivery boy as he delivered the product to 3rd floor.,Nice one for medium type rooms cools effectively. Thanks to delivery boy as he delivered the product to 3rd floor.,en,nice one medium type room cool effectively thanks delivery boy delivered product 3rd floor,"['nice', 'one', 'medium', 'type', 'room', 'cool', 'effectively', 'thanks', 'delivery', 'boy', 'delivered', 'product', '3rd', 'floor']","[('nice', 'JJ'), ('one', 'CD'), ('medium', 'NN'), ('type', 'NN'), ('room', 'NN'), ('cool', 'NN'), ('effectively', 'RB'), ('thanks', 'VBZ'), ('delivery', 'NN'), ('boy', 'NN'), ('delivered', 'VBD'), ('product', 'NN'), ('3rd', 'CD'), ('floor', 'NN')]",[],0.8225,0.26666666666666666,0.5445833333333333,0.4437127709388733
3,"It cools very fastly ,best cooler at this price and daily fill fresh water for best cooling results, when not in use cover up the air cooler with its card board or rut box or wrap some old clothes otherwise mosquitos will make its nest","It cools very fastly ,best cooler at this price and daily fill fresh water for best cooling results, when not in use cover up the air cooler with its card board or rut box or wrap some old clothes otherwise mosquitos will make its nest",en,cool fastly best cooler price daily fill fresh water best cooling result use cover air cooler card board rut box wrap old clothes otherwise mosquito make nest,"['cool', 'fastly', 'best', 'cooler', 'price', 'daily', 'fill', 'fresh', 'water', 'best', 'cooling', 'result', 'use', 'cover', 'air', 'cooler', 'card', 'board', 'rut', 'box', 'wrap', 'old', 'clothes', 'otherwise', 'mosquito', 'make', 'nest']","[('cool', 'NN'), ('fastly', 'RB'), ('best', 'RB'), ('cooler', 'JJ'), ('price', 'NN'), ('daily', 'RB'), ('fill', 'VB'), ('fresh', 'JJ'), ('water', 'NN'), ('best', 'JJS'), ('cooling', 'VBG'), ('result', 'NN'), ('use', 'NN'), ('cover', 'NN'), ('air', 'NN'), ('cooler', 'VBZ'), ('card', 'RB'), ('board', 'NN'), ('rut', 'NN'), ('box', 'NN'), ('wrap', 'NN'), ('old', 'JJ'), ('clothes', 'NNS'), ('otherwise', 'RB'), ('mosquito', 'VBP'), ('make', 'VBP'), ('nest', 'JJS')]","['FEATURE:cooling', 'FEATURE:water']",0.9053,0.48,0.69265,0.44378820061683655
3,For small room it's really good,For small room it's really good,en,small room really good,"['small', 'room', 'really', 'good']","[('small', 'JJ'), ('room', 'NN'), ('really', 'RB'), ('good', 'JJ')]",[],0.4927,0.22499999999999998,0.35885,0.44330033659935
3,is good product,is good product,en,good product,"['good', 'product']","[('good', 'JJ'), ('product', 'NN')]",[],0.4404,0.7,0.5702,0.4420183300971985
3,Received my product just one hour ago. It's looking so cool & I am very excited to use it because its my first ever cooler purchase..I wanna say that its the best cooler under 6k. Thanks Flipkart..!!,Received my product just one hour ago. It's looking so cool & I am very excited to use it because its my first ever cooler purchase..I wanna say that its the best cooler under 6k. Thanks Flipkart..!!,en,received product one hour ago looking cool excited use first ever cooler purchase wan say best cooler thanks flipkart,"['received', 'product', 'one', 'hour', 'ago', 'looking', 'cool', 'excited', 'use', 'first', 'ever', 'cooler', 'purchase', 'wan', 'say', 'best', 'cooler', 'thanks', 'flipkart']","[('received', 'VBN'), ('product', 'NN'), ('one', 'CD'), ('hour', 'NN'), ('ago', 'IN'), ('looking', 'VBG'), ('cool', 'NN'), ('excited', 'VBD'), ('use', 'NN'), ('first', 'RB'), ('ever', 'RB'), ('cooler', 'JJR'), ('purchase', 'NN'), ('wan', 'NNS'), ('say', 'VBP'), ('best', 'JJS'), ('cooler', 'NN'), ('thanks', 'NNS'), ('flipkart', 'VBP')]",[],0.9241,0.48,0.7020500000000001,0.44396600127220154
3,"The hindware cooler was awesome and nice cooling for personal and bedroom use but the size were too small..
Company or seller should give at least 1 stand for this cooler for more increase in height.......because when we put this on ground level it shoud give air half of the bed at half upper side and half bottom side due to small in size....
Soo it needs more height......","The hindware cooler was awesome and nice cooling for personal and bedroom use but the size were too small..
Company or seller should give at least 1 stand for this cooler for more increase in height.......because when we put this on ground level it shoud give air half of the bed at half upper side and half bottom side due to small in size....
Soo it needs more height......",en,hindware cooler awesome nice cooling personal bedroom use size small company seller give least stand cooler increase height put ground level shoud give air half bed half upper side half bottom side due small size soo need height,"['hindware', 'cooler', 'awesome', 'nice', 'cooling', 'personal', 'bedroom', 'use', 'size', 'small', 'company', 'seller', 'give', 'least', 'stand', 'cooler', 'increase', 'height', 'put', 'ground', 'level', 'shoud', 'give', 'air', 'half', 'bed', 'half', 'upper', 'side', 'half', 'bottom', 'side', 'due', 'small', 'size', 'soo', 'need', 'height']","[('hindware', 'NN'), ('cooler', 'NN'), ('awesome', 'JJ'), ('nice', 'JJ'), ('cooling', 'VBG'), ('personal', 'JJ'), ('bedroom', 'NN'), ('use', 'NN'), ('size', 'NN'), ('small', 'JJ'), ('company', 'NN'), ('seller', 'NN'), ('give', 'VBP'), ('least', 'JJS'), ('stand', 'VBP'), ('cooler', 'JJ'), ('increase', 'NN'), ('height', 'VBD'), ('put', 'VBN'), ('ground', 'RP'), ('level', 'JJ'), ('shoud', 'NN'), ('give', 'VBP'), ('air', 'NN'), ('half', 'NN'), ('bed', 'VBD'), ('half', 'JJ'), ('upper', 'JJ'), ('side', 'NN'), ('half', 'NN'), ('bottom', 'JJ'), ('side', 'NN'), ('due', 'JJ'), ('small', 'JJ'), ('size', 'NN'), ('soo', 'NNS'), ('need', 'VBP'), ('height', 'NN')]","['BRAND:Hindware', 'FEATURE:cooling']",0.7808,0.09038461538461537,0.4355923076923077,0.44405946135520935
3,"Hindware 45 L cooler is good and working well as of now.
got this cooler within a day of booking. cooling is good and cools 160 Sq FT area easily in 15 mins.. good for medium size room...
button knob should have markings or indicator for function selection and speed selection..
ice chamber should have been provided...
I m mostly using on speed 1 and still provides good air throw.. on high speed noise level also increases..
overall plastic quality is good.
hoping it would last long and less repair and maintenance is required..
satisfied with the product..","Hindware 45 L cooler is good and working well as of now.
got this cooler within a day of booking. cooling is good and cools 160 Sq FT area easily in 15 mins.. good for medium size room...
button knob should have markings or indicator for function selection and speed selection..
ice chamber should have been provided...
I m mostly using on speed 1 and still provides good air throw.. on high speed noise level also increases..
overall plastic quality is good.
hoping it would last long and less repair and maintenance is required..
satisfied with the product..",en,hindware cooler good working well got cooler within day booking cooling good cool 160 area easily min good medium size room button knob marking indicator function selection speed selection ice chamber provided mostly using speed still provides good air throw high speed noise level also increase overall plastic quality good hoping would last long less repair maintenance required satisfied product,"['hindware', 'cooler', 'good', 'working', 'well', 'got', 'cooler', 'within', 'day', 'booking', 'cooling', 'good', 'cool', '160', 'area', 'easily', 'min', 'good', 'medium', 'size', 'room', 'button', 'knob', 'marking', 'indicator', 'function', 'selection', 'speed', 'selection', 'ice', 'chamber', 'provided', 'mostly', 'using', 'speed', 'still', 'provides', 'good', 'air', 'throw', 'high', 'speed', 'noise', 'level', 'also', 'increase', 'overall', 'plastic', 'quality', 'good', 'hoping', 'would', 'last', 'long', 'less', 'repair', 'maintenance', 'required', 'satisfied', 'product']","[('hindware', 'NN'), ('cooler', 'NN'), ('good', 'JJ'), ('working', 'VBG'), ('well', 'RB'), ('got', 'RB'), ('cooler', 'NN'), ('within', 'IN'), ('day', 'NN'), ('booking', 'VBG'), ('cooling', 'VBG'), ('good', 'JJ'), ('cool', 'NN'), ('160', 'CD'), ('area', 'NN'), ('easily', 'RB'), ('min', 'RB'), ('good', 'JJ'), ('medium', 'NN'), ('size', 'NN'), ('room', 'NN'), ('button', 'NN'), ('knob', 'NN'), ('marking', 'VBG'), ('indicator', 'NN'), ('function', 'NN'), ('selection', 'NN'), ('speed', 'NN'), ('selection', 'NN'), ('ice', 'NN'), ('chamber', 'NN'), ('provided', 'VBD'), ('mostly', 'RB'), ('using', 'VBG'), ('speed', 'NN'), ('still', 'RB'), ('provides', 'VBZ'), ('good', 'JJ'), ('air', 'NN'), ('throw', 'VBP'), ('high', 'JJ'), ('speed', 'NN'), ('noise', 'NN'), ('level', 'NN'), ('also', 'RB'), ('increase', 'VB'), ('overall', 'JJ'), ('plastic', 'JJ'), ('quality', 'NN'), ('good', 'JJ'), ('hoping', 'NN'), ('would', 'MD'), ('last', 'JJ'), ('long', 'RB'), ('less', 'RBR'), ('repair', 'JJ'), ('maintenance', 'NN'), ('required', 'VBN'), ('satisfied', 'JJ'), ('product', 'NN')]","['BRAND:Hindware', 'FEATURE:cooling']",0.9705,0.37512820512820516,0.6728141025641026,0.44370946288108826
3,Side windows not level,Side windows not level,en,side window level,"['side', 'window', 'level']","[('side', 'NN'), ('window', 'NN'), ('level', 'NN')]",[],0.0,0.0,0.0,0.44411954283714294
3,"Product is ok for couples or for three persons
it is good for small rooms i am writing this reveiw after 5 days,
one thing i want to mention is, its started making unusual sounds from inside within a week of purchase. i have called customer care exe they are replacing its motor.","Product is ok for couples or for three persons
it is good for small rooms i am writing this reveiw after 5 days,
one thing i want to mention is, its started making unusual sounds from inside within a week of purchase. i have called customer care exe they are replacing its motor.",en,product couple three person good small room writing reveiw day one thing want mention started making unusual sound inside within week purchase called customer care exe replacing motor,"['product', 'couple', 'three', 'person', 'good', 'small', 'room', 'writing', 'reveiw', 'day', 'one', 'thing', 'want', 'mention', 'started', 'making', 'unusual', 'sound', 'inside', 'within', 'week', 'purchase', 'called', 'customer', 'care', 'exe', 'replacing', 'motor']","[('product', 'NN'), ('couple', 'NN'), ('three', 'CD'), ('person', 'NN'), ('good', 'JJ'), ('small', 'JJ'), ('room', 'NN'), ('writing', 'VBG'), ('reveiw', 'JJ'), ('day', 'NN'), ('one', 'CD'), ('thing', 'NN'), ('want', 'JJ'), ('mention', 'NN'), ('started', 'VBD'), ('making', 'VBG'), ('unusual', 'JJ'), ('sound', 'NN'), ('inside', 'IN'), ('within', 'IN'), ('week', 'NN'), ('purchase', 'NN'), ('called', 'VBN'), ('customer', 'NN'), ('care', 'NN'), ('exe', 'VBZ'), ('replacing', 'VBG'), ('motor', 'NN')]",[],0.8225,0.2875,0.5549999999999999,0.44387122988700867
3,It's Good Product,It's Good Product,en,good product,"['good', 'product']","[('good', 'JJ'), ('product', 'NN')]",[],0.4404,0.7,0.5702,0.4420183300971985
3,Super super,Super super,id,super super,"['super', 'super']","[('super', 'JJ'), ('super', 'NN')]",[],0.8316,0.3333333333333333,0.5824666666666667,0.44428080320358276
3,"For Overall build quality and material used - 1 Star
For Properly Water Distribution Design to spray over every honey comb equally used - 1 Star
For Maximum Tank which is of 45 Ltr water storage capacity when compared to other brands products have the same price range used - 1 Star
For Energy Efficient which is Power Consumption of - 105 W - 1 star
For compact size- 1 star.

Few Cons- Higher price of 6000. price should have lower to 5k. Bought it @5400 using credit card offer and even in low speed air throw/fan speed is high.
Overall it is okay in this price range.. can be used for small room and single person.","For Overall build quality and material used - 1 Star
For Properly Water Distribution Design to spray over every honey comb equally used - 1 Star
For Maximum Tank which is of 45 Ltr water storage capacity when compared to other brands products have the same price range used - 1 Star
For Energy Efficient which is Power Consumption of - 105 W - 1 star
For compact size- 1 star.

Few Cons- Higher price of 6000. price should have lower to 5k. Bought it @5400 using credit card offer and even in low speed air throw/fan speed is high.
Overall it is okay in this price range.. can be used for small room and single person.",en,overall build quality material used star properly water distribution design spray every honey comb equally used star maximum tank ltr water storage capacity compared brand product price range used star energy efficient power consumption 105 star compact size star con higher price 6000 price lower bought using credit card offer even low speed air throw fan speed high overall okay price range used small room single person,"['overall', 'build', 'quality', 'material', 'used', 'star', 'properly', 'water', 'distribution', 'design', 'spray', 'every', 'honey', 'comb', 'equally', 'used', 'star', 'maximum', 'tank', 'ltr', 'water', 'storage', 'capacity', 'compared', 'brand', 'product', 'price', 'range', 'used', 'star', 'energy', 'efficient', 'power', 'consumption', '105', 'star', 'compact', 'size', 'star', 'con', 'higher', 'price', '6000', 'price', 'lower', 'bought', 'using', 'credit', 'card', 'offer', 'even', 'low', 'speed', 'air', 'throw', 'fan', 'speed', 'high', 'overall', 'okay', 'price', 'range', 'used', 'small', 'room', 'single', 'person']","[('overall', 'JJ'), ('build', 'VBP'), ('quality', 'NN'), ('material', 'NN'), ('used', 'VBN'), ('star', 'NN'), ('properly', 'RB'), ('water', 'NN'), ('distribution', 'NN'), ('design', 'NN'), ('spray', 'NN'), ('every', 'DT'), ('honey', 'NN'), ('comb', 'NN'), ('equally', 'RB'), ('used', 'JJ'), ('star', 'NN'), ('maximum', 'JJ'), ('tank', 'NN'), ('ltr', 'JJ'), ('water', 'NN'), ('storage', 'NN'), ('capacity', 'NN'), ('compared', 'VBN'), ('brand', 'NN'), ('product', 'NN'), ('price', 'NN'), ('range', 'NN'), ('used', 'VBN'), ('star', 'NN'), ('energy', 'NN'), ('efficient', 'JJ'), ('power', 'NN'), ('consumption', 'NN'), ('105', 'CD'), ('star', 'NN'), ('compact', 'JJ'), ('size', 'NN'), ('star', 'NN'), ('con', 'NN'), ('higher', 'JJR'), ('price', 'NN'), ('6000', 'CD'), ('price', 'NN'), ('lower', 'RBR'), ('bought', 'VBD'), ('using', 'VBG'), ('credit', 'NN'), ('card', 'NN'), ('offer', 'VBP'), ('even', 'RB'), ('low', 'JJ'), ('speed', 'NN'), ('air', 'NN'), ('throw', 'VBP'), ('fan', 'NN'), ('speed', 'NN'), ('high', 'JJ'), ('overall', 'JJ'), ('okay', 'JJ'), ('price', 'NN'), ('range', 'NN'), ('used', 'VBD'), ('small', 'JJ'), ('room', 'NN'), ('single', 'JJ'), ('person', 'NN')]","['FEATURE:fan', 'FEATURE:water', 'FEATURE:power']",0.6249,0.020274725274725274,0.32258736263736265,0.4439117908477783
3,"Cooler buit 3.5/5
Fan speed 5/5
3 Colling vent 4/5
Fan Noise 3/5
Wheels 4/5
Water capacity is 55 L 5/5
Cooling 3.7/5

Overall experience is good you can go for it","Cooler buit 3.5/5
Fan speed 5/5
3 Colling vent 4/5
Fan Noise 3/5
Wheels 4/5
Water capacity is 55 L 5/5
Cooling 3.7/5

Overall experience is good you can go for it",en,cooler buit fan speed colling vent fan noise wheel water capacity cooling overall experience good,"['cooler', 'buit', 'fan', 'speed', 'colling', 'vent', 'fan', 'noise', 'wheel', 'water', 'capacity', 'cooling', 'overall', 'experience', 'good']","[('cooler', 'NN'), ('buit', 'NN'), ('fan', 'NN'), ('speed', 'NN'), ('colling', 'VBG'), ('vent', 'NN'), ('fan', 'NN'), ('noise', 'NN'), ('wheel', 'NN'), ('water', 'NN'), ('capacity', 'NN'), ('cooling', 'VBG'), ('overall', 'JJ'), ('experience', 'NN'), ('good', 'NN')]","['FEATURE:cooling', 'FEATURE:fan', 'FEATURE:water']",0.7579,0.35,0.5539499999999999,0.4438020586967468
3,"Water leak ,worst quality","Water leak ,worst quality",en,water leak worst quality,"['water', 'leak', 'worst', 'quality']","[('water', 'NN'), ('leak', 'NN'), ('worst', 'JJS'), ('quality', 'NN')]","['FEATURE:leak', 'FEATURE:water']",-0.7579,-1.0,-0.87895,0.44340139627456665
3,Good Product,Good Product,en,good product,"['good', 'product']","[('good', 'JJ'), ('product', 'NN')]",[],0.4404,0.7,0.5702,0.4420183300971985
3,Very good cooler,Very good cooler,en,good cooler,"['good', 'cooler']","[('good', 'JJ'), ('cooler', 'NN')]",[],0.4927,0.9099999999999999,0.7013499999999999,0.4422130286693573
3,"Overall a good product, good cooling, sufficient water for overnight, more than enough.

Cons:
- Noise
- random water spilling (can be fixed by adjusting the cartons - honeybee)
- lack of mosquito net (it would have reduced water spillage)","Overall a good product, good cooling, sufficient water for overnight, more than enough.

Cons:
- Noise
- random water spilling (can be fixed by adjusting the cartons - honeybee)
- lack of mosquito net (it would have reduced water spillage)",en,overall good product good cooling sufficient water overnight enough con noise random water spilling fixed adjusting carton honeybee lack mosquito net would reduced water spillage,"['overall', 'good', 'product', 'good', 'cooling', 'sufficient', 'water', 'overnight', 'enough', 'con', 'noise', 'random', 'water', 'spilling', 'fixed', 'adjusting', 'carton', 'honeybee', 'lack', 'mosquito', 'net', 'would', 'reduced', 'water', 'spillage']","[('overall', 'JJ'), ('good', 'JJ'), ('product', 'NN'), ('good', 'JJ'), ('cooling', 'NN'), ('sufficient', 'JJ'), ('water', 'NN'), ('overnight', 'VBD'), ('enough', 'RB'), ('con', 'JJ'), ('noise', 'NN'), ('random', 'NN'), ('water', 'NN'), ('spilling', 'VBG'), ('fixed', 'VBN'), ('adjusting', 'VBG'), ('carton', 'NN'), ('honeybee', 'NN'), ('lack', 'NN'), ('mosquito', 'JJ'), ('net', 'NN'), ('would', 'MD'), ('reduced', 'VB'), ('water', 'NN'), ('spillage', 'NN')]","['FEATURE:cooling', 'FEATURE:water']",0.5423,0.1875,0.3649,0.4436753988265991
3,Product is good enough for two people and for a small rooms ..air throw is not much good..but in this summer it's helps a lot 🙂,Product is good enough for two people and for a small rooms ..air throw is not much good..but in this summer it's helps a lot 🙂,en,product good enough two people small room air throw much good summer help lot,"['product', 'good', 'enough', 'two', 'people', 'small', 'room', 'air', 'throw', 'much', 'good', 'summer', 'help', 'lot']","[('product', 'NN'), ('good', 'JJ'), ('enough', 'RB'), ('two', 'CD'), ('people', 'NNS'), ('small', 'JJ'), ('room', 'NN'), ('air', 'NN'), ('throw', 'VB'), ('much', 'RB'), ('good', 'JJ'), ('summer', 'NN'), ('help', 'NN'), ('lot', 'NN')]",[],0.6705,0.0875,0.379,0.44332200288772583
3,Excellent cooling but there is leakage 9f water which spiils on the floor. I got first one replacement but the new one also has leakage between the pad and tub.....but when it starts working it's awesome.,Excellent cooling but there is leakage 9f water which spiils on the floor. I got first one replacement but the new one also has leakage between the pad and tub.....but when it starts working it's awesome.,en,excellent cooling leakage water spiils floor got first one replacement new one also leakage pad tub start working awesome,"['excellent', 'cooling', 'leakage', 'water', 'spiils', 'floor', 'got', 'first', 'one', 'replacement', 'new', 'one', 'also', 'leakage', 'pad', 'tub', 'start', 'working', 'awesome']","[('excellent', 'JJ'), ('cooling', 'VBG'), ('leakage', 'NN'), ('water', 'NN'), ('spiils', 'JJ'), ('floor', 'NN'), ('got', 'VBD'), ('first', 'RB'), ('one', 'CD'), ('replacement', 'NN'), ('new', 'JJ'), ('one', 'CD'), ('also', 'RB'), ('leakage', 'NN'), ('pad', 'NN'), ('tub', 'JJ'), ('start', 'NN'), ('working', 'VBG'), ('awesome', 'JJ')]","['FEATURE:cooling', 'FEATURE:leak', 'FEATURE:water']",0.8402,0.5965909090909091,0.7183954545454545,0.4441651701927185
3,Nice Product value for money.,Nice Product value for money.,en,nice product value money,"['nice', 'product', 'value', 'money']","[('nice', 'JJ'), ('product', 'NN'), ('value', 'NN'), ('money', 'NN')]",[],0.6369,0.6,0.6184499999999999,0.4435916244983673
3,"Product is good but some water likeg from side,,, and meterial quality is normal not a hard flastic","Product is good but some water likeg from side,,, and meterial quality is normal not a hard flastic",en,product good water likeg side meterial quality normal hard flastic,"['product', 'good', 'water', 'likeg', 'side', 'meterial', 'quality', 'normal', 'hard', 'flastic']","[('product', 'NN'), ('good', 'JJ'), ('water', 'NN'), ('likeg', 'JJ'), ('side', 'NN'), ('meterial', 'JJ'), ('quality', 'NN'), ('normal', 'JJ'), ('hard', 'JJ'), ('flastic', 'NN')]",['FEATURE:water'],0.3387,0.33194444444444443,0.3353222222222222,0.44301876425743103
3,After 10 days used the product is very good,After 10 days used the product is very good,en,day used product good,"['day', 'used', 'product', 'good']","[('day', 'NN'), ('used', 'VBN'), ('product', 'NN'), ('good', 'JJ')]",[],0.4927,0.9099999999999999,0.7013499999999999,0.4428759515285492
3,Good product and cooling very good.,Good product and cooling very good.,en,good product cooling good,"['good', 'product', 'cooling', 'good']","[('good', 'JJ'), ('product', 'NN'), ('cooling', 'VBG'), ('good', 'JJ')]",['FEATURE:cooling'],0.7264,0.8049999999999999,0.7657,0.4423384964466095
3,Value for money,Value for money,ca,value money,"['value', 'money']","[('value', 'NN'), ('money', 'NN')]",[],0.34,0.0,0.17,0.4442315399646759
3,I am satisfied with this cooler 😍😍.,I am satisfied with this cooler 😍😍.,en,satisfied cooler,"['satisfied', 'cooler']","[('satisfied', 'JJ'), ('cooler', 'NN')]",[],0.4215,0.5,0.46075,0.4432061016559601
3,Excellent,Excellent,ca,excellent,['excellent'],"[('excellent', 'NN')]",[],0.5719,1.0,0.7859499999999999,0.4446268677711487
3,"I have been using it for almost 4 months now. It is super silent, no disturbance in the sleep. Although it requires regularly cleanings after 20-25 days, otherwise water starts spilling out from the pads due to dirt and clogging as it do not have dust mesh outside like some other air coolers. Good air throw and the cooling is also good.","I have been using it for almost 4 months now. It is super silent, no disturbance in the sleep. Although it requires regularly cleanings after 20-25 days, otherwise water starts spilling out from the pads due to dirt and clogging as it do not have dust mesh outside like some other air coolers. Good air throw and the cooling is also good.",en,using almost month super silent disturbance sleep although requires regularly cleaning day otherwise water start spilling pad due dirt clogging dust mesh outside like air cooler good air throw cooling also good,"['using', 'almost', 'month', 'super', 'silent', 'disturbance', 'sleep', 'although', 'requires', 'regularly', 'cleaning', 'day', 'otherwise', 'water', 'start', 'spilling', 'pad', 'due', 'dirt', 'clogging', 'dust', 'mesh', 'outside', 'like', 'air', 'cooler', 'good', 'air', 'throw', 'cooling', 'also', 'good']","[('using', 'VBG'), ('almost', 'RB'), ('month', 'NN'), ('super', 'JJ'), ('silent', 'JJ'), ('disturbance', 'NN'), ('sleep', 'NN'), ('although', 'IN'), ('requires', 'VBZ'), ('regularly', 'JJ'), ('cleaning', 'VBG'), ('day', 'NN'), ('otherwise', 'RB'), ('water', 'NN'), ('start', 'NN'), ('spilling', 'VBG'), ('pad', 'NNS'), ('due', 'JJ'), ('dirt', 'NN'), ('clogging', 'VBG'), ('dust', 'NN'), ('mesh', 'JJ'), ('outside', 'IN'), ('like', 'IN'), ('air', 'NN'), ('cooler', 'NN'), ('good', 'JJ'), ('air', 'NN'), ('throw', 'NN'), ('cooling', 'NN'), ('also', 'RB'), ('good', 'JJ')]","['FEATURE:cooling', 'FEATURE:water']",0.7184,0.18541666666666665,0.45190833333333336,0.44363701343536377
3,Good quality,Good quality,en,good quality,"['good', 'quality']","[('good', 'JJ'), ('quality', 'NN')]",[],0.4404,0.7,0.5702,0.44218412041664124
3,Awesome product with price 👌 thanks flipkart,Awesome product with price 👌 thanks flipkart,en,awesome product price thanks flipkart,"['awesome', 'product', 'price', 'thanks', 'flipkart']","[('awesome', 'JJ'), ('product', 'NN'), ('price', 'NN'), ('thanks', 'NNS'), ('flipkart', 'VBP')]",[],0.7906,0.6,0.6953,0.4437548816204071
3,Too short,Too short,en,short,['short'],"[('short', 'JJ')]",[],0.0,0.0,0.0,0.4436223804950714
3,Good product,Good product,en,good product,"['good', 'product']","[('good', 'JJ'), ('product', 'NN')]",[],0.4404,0.7,0.5702,0.4420183300971985
3,"Cooler is of nice quality and sufficient for 120 sqft room.
Air throw is also decent and swing works very good.","Cooler is of nice quality and sufficient for 120 sqft room.
Air throw is also decent and swing works very good.",en,cooler nice quality sufficient 120 sqft room air throw also decent swing work good,"['cooler', 'nice', 'quality', 'sufficient', '120', 'sqft', 'room', 'air', 'throw', 'also', 'decent', 'swing', 'work', 'good']","[('cooler', 'NN'), ('nice', 'JJ'), ('quality', 'NN'), ('sufficient', 'JJ'), ('120', 'CD'), ('sqft', 'NN'), ('room', 'NN'), ('air', 'NN'), ('throw', 'NN'), ('also', 'RB'), ('decent', 'JJ'), ('swing', 'VBG'), ('work', 'NN'), ('good', 'JJ')]",[],0.7178,0.5588888888888889,0.6383444444444444,0.4434519112110138
3,"Nice product

Awesome looks and works fine","Nice product

Awesome looks and works fine",en,nice product awesome look work fine,"['nice', 'product', 'awesome', 'look', 'work', 'fine']","[('nice', 'JJ'), ('product', 'NN'), ('awesome', 'JJ'), ('look', 'NN'), ('work', 'NN'), ('fine', 'NN')]",[],0.8271,0.6722222222222222,0.7496611111111111,0.44371211528778076
